Fecha;Estacion;DIAS_GRA
01-01-2022;1387;23.1(01)
01-02-2022;1387;19.7(09)
01-03-2022;1387;21.7(20)
01-04-2022;1387;21.5(10)
01-05-2022;1387;29.3(14)
01-06-2022;1387;26.2(16)
01-07-2022;1387;32.9(14)
01-08-2022;1387;29.6(09)
01-09-2022;1387;27.0(19)
01-10-2022;1387;24.3(03)
01-11-2022;1387;22.0(12)
01-12-2022;1387;19.5(31)
01-01-2022;1387E;22.3(01)
01-02-2022;1387E;19.7(09)
01-03-2022;1387E;0
01-04-2022;1387E;23.7(10)
01-05-2022;1387E;28.9(14)
01-06-2022;1387E;28.2(15)
01-07-2022;1387E;34.4(14)
01-08-2022;1387E;33.3(09)
01-09-2022;1387E;31.3(11)
01-10-2022;1387E;26.8(03)
01-11-2022;1387E;21.1(12)
01-12-2022;1387E;18.9(22)
01-01-2022;1428;19.1(01)
01-02-2022;1428;19.4(23)
01-03-2022;1428;20.9(27)
01-04-2022;1428;24.5(16)
01-05-2022;1428;31.9(28)
01-06-2022;1428;29.5(13)
01-07-2022;1428;38.5(14)
01-08-2022;1428;34.8(09)
01-09-2022;1428;29.8(19)
01-10-2022;1428;26.5(03)
01-11-2022;1428;19.3(11)
01-12-2022;1428;15.8(14)
01-01-2022;8175;19.2(01)
01-02-2022;8175;22.3(18)
01-03-2022;8175;18.9(02)
01-04-2022;8175;24.9(16)
01-05-2022;8175;33.6(28)
01-06-2022;8175;41.0(14)
01-07-2022;8175;40.9(24)
01-08-2022;8175;39.2(12)
01-09-2022;8175;35.4(11)
01-10-2022;8175;30.0(19)
01-11-2022;8175;23.9(02)
01-12-2022;8175;19.7(25)
01-01-2022;8178D;20.3(03)
01-02-2022;8178D;22.7(18)
01-03-2022;8178D;19.6(01)
01-04-2022;8178D;25.2(16)
01-05-2022;8178D;32.9(21)
01-06-2022;8178D;40.4(14)
01-07-2022;8178D;40.1(24)
01-08-2022;8178D;38.8(12)
01-09-2022;8178D;35.6(11)
01-10-2022;8178D;30.5(19)
01-11-2022;8178D;24.6(02)
01-12-2022;8178D;19.8(25)
01-01-2022;8025;24.6(31)
01-02-2022;8025;24.2(02)
01-03-2022;8025;22.5(15)
01-04-2022;8025;27.4(08)
01-05-2022;8025;36.0(29)
01-06-2022;8025;36.9(17)
01-07-2022;8025;38.8(25)
01-08-2022;8025;42.0(13)
01-09-2022;8025;36.3(02)
01-10-2022;8025;30.9(26)
01-11-2022;8025;27.4(17)
01-12-2022;8025;24.2(23)
01-01-2022;8019;24.1(31)
01-02-2022;8019;23.7(02)
01-03-2022;8019;21.7(15)
01-04-2022;8019;25.6(16)
01-05-2022;8019;36.0(29)
01-06-2022;8019;36.0(18)
01-07-2022;8019;42.4(25)
01-08-2022;8019;41.9(13)
01-09-2022;8019;35.5(02)
01-10-2022;8019;30.0(14)
01-11-2022;8019;26.6(17)
01-12-2022;8019;23.1(23)
01-01-2022;6325O;21.5(30)
01-02-2022;6325O;23.7(22)
01-03-2022;6325O;23.8(14)
01-04-2022;6325O;25.0(29)
01-05-2022;6325O;34.7(19)
01-06-2022;6325O;40.4(17)
01-07-2022;6325O;38.4(15)
01-08-2022;6325O;42.0(13)
01-09-2022;6325O;34.2(12)
01-10-2022;6325O;32.2(18)
01-11-2022;6325O;26.9(12)
01-12-2022;6325O;23.7(27)
01-01-2022;9091O;17.5(02)
01-02-2022;9091O;18.4(18)
