Fecha;Estacion;DIAS_GRA
01-01-2023;1387;8.9
01-02-2023;1387;7.1
01-03-2023;1387;11.0
01-04-2023;1387;11.7
01-05-2023;1387;14.1
01-06-2023;1387;16.9
01-07-2023;1387;17.2
01-08-2023;1387;18.3
01-09-2023;1387;17.4
01-10-2023;1387;15.6
01-11-2023;1387;12.3
01-12-2023;1387;9.8
01-01-2023;1387E;5.9
01-02-2023;1387E;2.0
01-03-2023;1387E;8.2
01-04-2023;1387E;8.5
01-05-2023;1387E;12.1
01-06-2023;1387E;14.8
01-07-2023;1387E;14.7
01-08-2023;1387E;0
01-09-2023;1387E;14.8
01-10-2023;1387E;13.5
01-11-2023;1387E;10.3
01-12-2023;1387E;7.0
01-01-2023;1428;4.3
01-02-2023;1428;2.5
01-03-2023;1428;7.0
01-04-2023;1428;7.7
01-05-2023;1428;10.0
01-06-2023;1428;13.4
01-07-2023;1428;0
01-08-2023;1428;14.4
01-09-2023;1428;13.8
01-10-2023;1428;12.1
01-11-2023;1428;8.7
01-12-2023;1428;5.0
01-01-2023;8175;-0.7
01-02-2023;8175;-0.6
01-03-2023;8175;4.3
01-04-2023;8175;7.1
01-05-2023;8175;10.0
01-06-2023;8175;15.4
01-07-2023;8175;19.4
01-08-2023;8175;18.1
01-09-2023;8175;14.6
01-10-2023;8175;11.3
01-11-2023;8175;5.2
01-12-2023;8175;-0.3
01-01-2023;8178D;0.7
01-02-2023;8178D;0.3
01-03-2023;8178D;5.8
01-04-2023;8178D;8.3
01-05-2023;8178D;11.0
01-06-2023;8178D;16.4
01-07-2023;8178D;20.9
01-08-2023;8178D;19.1
01-09-2023;8178D;15.2
01-10-2023;8178D;11.9
01-11-2023;8178D;6.4
01-12-2023;8178D;1.3
01-01-2023;8025;6.0
01-02-2023;8025;5.6
01-03-2023;8025;10.3
01-04-2023;8025;12.6
01-05-2023;8025;0
01-06-2023;8025;20.0
01-07-2023;8025;24.1
01-08-2023;8025;23.0
01-09-2023;8025;20.1
01-10-2023;8025;16.3
01-11-2023;8025;12.2
01-12-2023;8025;7.4
01-01-2023;8019;5.9
01-02-2023;8019;5.9
01-03-2023;8019;9.7
01-04-2023;8019;12.0
01-05-2023;8019;14.8
01-06-2023;8019;20.4
01-07-2023;8019;24.0
01-08-2023;8019;22.9
01-09-2023;8019;20.0
01-10-2023;8019;15.9
01-11-2023;8019;11.9
01-12-2023;8019;0
01-01-2023;6325O;8.6
01-02-2023;6325O;9.5
01-03-2023;6325O;10.6
01-04-2023;6325O;13.9
01-05-2023;6325O;16.3
01-06-2023;6325O;20.9
01-07-2023;6325O;24.7
01-08-2023;6325O;24.1
01-09-2023;6325O;21.4
01-10-2023;6325O;17.5
01-11-2023;6325O;11.7
01-12-2023;6325O;9.4
01-01-2023;9091O;0.8
01-02-2023;9091O;-1.5
01-03-2023;9091O;4.0
01-04-2023;9091O;4.3
01-05-2023;9091O;7.4
01-06-2023;9091O;12.8
01-07-2023;9091O;12.7
01-08-2023;9091O;13.3
01-09-2023;9091O;12.5
01-10-2023;9091O;9.7
01-11-2023;9091O;6.9
01-12-2023;9091O;3.1
01-01-2023;1212E;5.7
01-02-2023;1212E;4.8
01-03-2023;1212E;8.8
01-04-2023;1212E;9.2
01-05-2023;1212E;11.5
01-06-2023;1212E;15.6
