FECHA;INDICATIVO;TEMP_inf_0
01-07-2018;9091O;0
01-08-2018;9091O;0
01-09-2018;9091O;0
01-10-2018;9091O;1
01-11-2018;9091O;1
01-12-2018;9091O;11
01-01-2018;1212E;0
01-02-2018;1212E;2
01-03-2018;1212E;0
01-04-2018;1212E;0
01-05-2018;1212E;0
01-06-2018;1212E;0
01-07-2018;1212E;0
01-08-2018;1212E;0
01-09-2018;1212E;0
01-10-2018;1212E;0
01-11-2018;1212E;0
01-12-2018;1212E;0
01-01-2018;1208H;0
01-02-2018;1208H;1
01-03-2018;1208H;0
01-04-2018;1208H;0
01-05-2018;1208H;0
01-06-2018;1208H;0
01-07-2018;1208H;0
01-08-2018;1208H;0
01-09-2018;1208H;0
01-10-2018;1208H;0
01-11-2018;1208H;0
01-12-2018;1208H;0
01-01-2018;1249I;0
01-02-2018;1249I;8
01-03-2018;1249I;0
01-04-2018;1249I;0
01-05-2018;1249I;0
01-06-2018;1249I;0
01-07-2018;1249I;0
01-08-2018;1249I;0
01-09-2018;1249I;0
01-10-2018;1249I;0
01-11-2018;1249I;0
01-12-2018;1249I;0
01-01-2018;2444;19
01-02-2018;2444;20
01-03-2018;2444;7
01-04-2018;2444;1
01-05-2018;2444;0
01-06-2018;2444;0
01-07-2018;2444;0
01-08-2018;2444;0
01-09-2018;2444;0
01-10-2018;2444;3
01-11-2018;2444;6
01-12-2018;2444;9
01-01-2018;4452;2
01-02-2018;4452;5
01-03-2018;4452;0
01-04-2018;4452;0
01-05-2018;4452;0
01-06-2018;4452;0
01-07-2018;4452;0
01-08-2018;4452;0
01-09-2018;4452;0
01-10-2018;4452;0
01-11-2018;4452;0
01-12-2018;4452;1
01-01-2018;B954;0
01-02-2018;B954;0
01-03-2018;B954;0
01-04-2018;B954;0
01-05-2018;B954;0
01-06-2018;B954;0
01-07-2018;B954;0
01-08-2018;B954;0
01-09-2018;B954;0
01-10-2018;B954;0
01-11-2018;B954;0
01-12-2018;B954;0
01-01-2018;B893;0
01-02-2018;B893;0
01-03-2018;B893;0
01-04-2018;B893;0
01-05-2018;B893;0
01-06-2018;B893;0
01-07-2018;B893;0
01-08-2018;B893;0
01-09-2018;B893;0
01-10-2018;B893;0
01-11-2018;B893;0
01-12-2018;B893;0
01-01-2018;B228;0
01-02-2018;B228;0
01-03-2018;B228;0
01-04-2018;B228;0
01-05-2018;B228;0
01-06-2018;B228;0
01-07-2018;B228;0
01-08-2018;B228;0
01-09-2018;B228;0
01-10-2018;B228;0
01-11-2018;B228;0
01-12-2018;B228;0
01-01-2018;B278;0
01-02-2018;B278;7
01-03-2018;B278;0
01-04-2018;B278;0
01-05-2018;B278;0
01-06-2018;B278;0
01-07-2018;B278;0
01-08-2018;B278;0
01-09-2018;B278;0
01-10-2018;B278;0
01-11-2018;B278;0
01-12-2018;B278;0
01-01-2018;0200E;0
01-02-2018;0200E;4
01-03-2018;0200E;1
01-04-2018;0200E;0
01-05-2018;0200E;0
01-06-2018;0200E;0
01-07-2018;0200E;0
01-08-2018;0200E;0
01-09-2018;0200E;0
01-10-2018;0200E;0
01-11-2018;0200E;0
01-12-2018;0200E;0
01-01-2018;0076;0
01-02-2018;0076;0
01-03-2018;0076;0
01-04-2018;0076;0
01-05-2018;0076;0
01-06-2018;0076;0
01-07-2018;0076;0
01-08-2018;0076;0
01-09-2018;0076;0
01-10-2018;0076;0
01-11-2018;0076;0
01-12-2018;0076;0
01-01-2018;1082;0
01-02-2018;1082;8
01-03-2018;1082;0
01-04-2018;1082;0
01-05-2018;1082;0
01-06-2018;1082;0
01-07-2018;1082;0
01-08-2018;1082;0
01-09-2018;1082;0
01-10-2018;1082;0
01-11-2018;1082;0
01-12-2018;1082;0
01-01-2018;2331;18
01-02-2018;2331;22
01-03-2018;2331;9
01-04-2018;2331;0
01-05-2018;2331;2
01-06-2018;2331;0
01-07-2018;2331;0
01-08-2018;2331;0
01-09-2018;2331;0
01-10-2018;2331;2
01-11-2018;2331;3
01-12-2018;2331;11
01-01-2018;3469A;1
01-02-2018;3469A;7
01-03-2018;3469A;0
01-04-2018;3469A;0
01-05-2018;3469A;0
01-06-2018;3469A;0
01-07-2018;3469A;0
01-08-2018;3469A;0
01-09-2018;3469A;0
01-10-2018;3469A;0
01-11-2018;3469A;0
01-12-2018;3469A;0
01-01-2018;5973;0
01-02-2018;5973;0
01-03-2018;5973;0
01-04-2018;5973;0
01-05-2018;5973;0
01-06-2018;5973;0
01-07-2018;5973;0
01-08-2018;5973;0
01-09-2018;5973;0
01-10-2018;5973;0
01-11-2018;5973;0
01-12-2018;5973;0
01-01-2018;5960;0
01-02-2018;5960;9
01-03-2018;5960;0
01-04-2018;5960;0
01-05-2018;5960;0
01-06-2018;5960;0
01-07-2018;5960;0
01-08-2018;5960;0
01-09-2018;5960;0
01-10-2018;5960;0
01-11-2018;5960;0
01-12-2018;5960;0
01-01-2018;5910;0
01-02-2018;5910;1
01-03-2018;5910;0
01-04-2018;5910;0
01-05-2018;5910;0
01-06-2018;5910;0
01-07-2018;5910;0
01-08-2018;5910;0
01-09-2018;5910;0
01-10-2018;5910;0
01-11-2018;5910;0
01-12-2018;5910;0
01-01-2018;6001;0
01-02-2018;6001;0
01-03-2018;6001;0
01-04-2018;6001;0
01-05-2018;6001;0
01-06-2018;6001;0
01-07-2018;6001;0
01-08-2018;6001;0
01-09-2018;6001;0
01-10-2018;6001;0
01-11-2018;6001;0
01-12-2018;6001;0
01-01-2018;1111;0
01-02-2018;1111;2
01-03-2018;1111;0
01-04-2018;1111;0
01-05-2018;1111;0
01-06-2018;1111;0
01-07-2018;1111;0
01-08-2018;1111;0
01-09-2018;1111;0
01-10-2018;1111;0
01-11-2018;1111;0
01-12-2018;1111;0
01-01-2018;1109;0
01-02-2018;1109;1
01-03-2018;1109;0
01-04-2018;1109;0
01-05-2018;1109;0
01-06-2018;1109;0
01-07-2018;1109;0
01-08-2018;1109;0
01-09-2018;1109;0
01-10-2018;1109;0
01-11-2018;1109;0
01-12-2018;1109;0
01-01-2018;8500A;0
01-02-2018;8500A;0
01-03-2018;8500A;0
01-04-2018;8500A;0
01-05-2018;8500A;0
01-06-2018;8500A;0
01-07-2018;8500A;0
01-08-2018;8500A;0
01-09-2018;8500A;0
01-10-2018;8500A;0
01-11-2018;8500A;0
01-12-2018;8500A;0
01-01-2018;5000C;0
01-02-2018;5000C;0
01-03-2018;5000C;0
01-04-2018;5000C;0
01-05-2018;5000C;0
01-06-2018;5000C;0
01-07-2018;5000C;0
01-08-2018;5000C;0
01-09-2018;5000C;0
01-10-2018;5000C;0
01-11-2018;5000C;0
01-12-2018;5000C;0
01-01-2018;4121;5
01-02-2018;4121;10
01-03-2018;4121;1
01-04-2018;4121;0
01-05-2018;4121;0
01-06-2018;4121;0
01-07-2018;4121;0
01-08-2018;4121;0
01-09-2018;4121;0
01-10-2018;4121;0
01-11-2018;4121;1
01-12-2018;4121;6
01-01-2018;5402;2
01-02-2018;5402;9
01-03-2018;5402;0
01-04-2018;5402;0
01-05-2018;5402;0
01-06-2018;5402;0
01-07-2018;5402;0
01-08-2018;5402;0
01-09-2018;5402;0
01-10-2018;5402;0
01-11-2018;5402;0
01-12-2018;5402;1
01-01-2018;8096;13
01-02-2018;8096;17
01-03-2018;8096;5
01-04-2018;8096;0
01-05-2018;8096;1
01-06-2018;8096;0
01-07-2018;8096;0
01-08-2018;8096;0
01-09-2018;8096;0
01-10-2018;8096;1
01-11-2018;8096;3
01-12-2018;8096;11
01-01-2018;1014;0
01-02-2018;1014;5
01-03-2018;1014;0
01-04-2018;1014;0
01-05-2018;1014;0
01-06-2018;1014;0
01-07-2018;1014;0
01-08-2018;1014;0
01-09-2018;1014;0
01-10-2018;1014;0
01-11-2018;1014;0
01-12-2018;1014;0
01-01-2018;1024E;0
01-02-2018;1024E;4
01-03-2018;1024E;0
01-04-2018;1024E;0
01-05-2018;1024E;0
01-06-2018;1024E;0
01-07-2018;1024E;0
01-08-2018;1024E;0
01-09-2018;1024E;0
01-10-2018;1024E;0
01-11-2018;1024E;0
01-12-2018;1024E;0
01-01-2018;0367;0
01-02-2018;0367;18
01-03-2018;0367;4
01-04-2018;0367;0
01-05-2018;0367;0
01-06-2018;0367;0
01-07-2018;0367;0
01-08-2018;0367;0
01-09-2018;0367;0
01-10-2018;0367;0
01-11-2018;0367;0
01-12-2018;0367;3
01-01-2018;5530E;13
01-02-2018;5530E;14
01-03-2018;5530E;1
01-04-2018;5530E;0
01-05-2018;5530E;0
01-06-2018;5530E;0
01-07-2018;5530E;0
01-08-2018;5530E;0
01-09-2018;5530E;0
01-10-2018;5530E;1
01-11-2018;5530E;2
01-12-2018;5530E;16
01-01-2018;5514;7
01-02-2018;5514;15
01-03-2018;5514;2
01-04-2018;5514;0
01-05-2018;5514;0
01-06-2018;5514;0
01-07-2018;5514;0
01-08-2018;5514;0
01-09-2018;5514;0
01-10-2018;5514;1
01-11-2018;5514;2
01-12-2018;5514;9
01-01-2018;3013;24
01-02-2018;3013;21
01-03-2018;3013;10
01-04-2018;3013;3
01-05-2018;3013;4
01-06-2018;3013;0
01-07-2018;3013;0
01-08-2018;3013;0
01-09-2018;3013;0
01-10-2018;3013;3
01-11-2018;3013;7
01-12-2018;3013;22
01-01-2018;4642E;0
01-02-2018;4642E;2
01-03-2018;4642E;0
01-04-2018;4642E;0
01-05-2018;4642E;0
01-06-2018;4642E;0
01-07-2018;4642E;0
01-08-2018;4642E;0
01-09-2018;4642E;0
01-10-2018;4642E;0
01-11-2018;4642E;0
01-12-2018;4642E;0
01-01-2018;9898;3
01-02-2018;9898;17
01-03-2018;9898;3
01-04-2018;9898;0
01-05-2018;9898;0
01-06-2018;9898;0
01-07-2018;9898;0
01-08-2018;9898;0
01-09-2018;9898;0
01-10-2018;9898;0
01-11-2018;9898;0
01-12-2018;9898;2
01-01-2018;5270B;0
01-02-2018;5270B;2
01-03-2018;5270B;0
01-04-2018;5270B;0
01-05-2018;5270B;0
01-06-2018;5270B;0
01-07-2018;5270B;0
01-08-2018;5270B;0
01-09-2018;5270B;0
01-10-2018;5270B;0
01-11-2018;5270B;0
01-12-2018;5270B;0
01-01-2018;9170;7
01-02-2018;9170;8
01-03-2018;9170;1
01-04-2018;9170;0
01-05-2018;9170;0
01-06-2018;9170;0
01-07-2018;9170;0
01-08-2018;9170;0
01-09-2018;9170;0
01-10-2018;9170;1
01-11-2018;9170;2
01-12-2018;9170;5
01-01-2018;C249I;0
01-02-2018;C249I;0
01-03-2018;C249I;0
01-04-2018;C249I;0
01-05-2018;C249I;0
01-06-2018;C249I;0
01-07-2018;C249I;0
01-08-2018;C249I;0
01-09-2018;C249I;0
01-10-2018;C249I;0
01-11-2018;C249I;0
01-12-2018;C249I;0
01-01-2018;C649I;0
01-02-2018;C649I;0
01-03-2018;C649I;0
01-04-2018;C649I;0
01-05-2018;C649I;0
01-06-2018;C649I;0
01-07-2018;C649I;0
01-08-2018;C649I;0
01-09-2018;C649I;0
01-10-2018;C649I;0
01-11-2018;C649I;0
01-12-2018;C649I;0
01-01-2018;C029O;0
01-02-2018;C029O;0
01-03-2018;C029O;0
01-04-2018;C029O;0
01-05-2018;C029O;0
01-06-2018;C029O;0
01-07-2018;C029O;0
01-08-2018;C029O;0
01-09-2018;C029O;0
01-10-2018;C029O;0
01-11-2018;C029O;0
01-12-2018;C029O;0
01-01-2018;2661;20
01-02-2018;2661;22
01-03-2018;2661;14
01-04-2018;2661;3
01-05-2018;2661;2
01-06-2018;2661;0
01-07-2018;2661;0
01-08-2018;2661;0
01-09-2018;2661;0
01-10-2018;2661;1
01-11-2018;2661;4
01-12-2018;2661;11
01-01-2018;1549;8
01-02-2018;1549;18
01-03-2018;1549;4
01-04-2018;1549;0
01-05-2018;1549;0
01-06-2018;1549;0
01-07-2018;1549;0
01-08-2018;1549;0
01-09-2018;1549;0
01-10-2018;1549;0
01-11-2018;1549;0
01-12-2018;1549;6
01-01-2018;9771C;11
01-02-2018;9771C;15
01-03-2018;9771C;3
01-04-2018;9771C;0
01-05-2018;9771C;0
01-06-2018;9771C;0
01-07-2018;9771C;0
01-08-2018;9771C;0
01-09-2018;9771C;0
01-10-2018;9771C;0
01-11-2018;9771C;1
01-12-2018;9771C;2
01-01-2018;1505;6
01-02-2018;1505;13
01-03-2018;1505;2
01-04-2018;1505;0
01-05-2018;1505;1
01-06-2018;1505;0
01-07-2018;1505;0
01-08-2018;1505;0
01-09-2018;1505;0
01-10-2018;1505;0
01-11-2018;1505;2
01-12-2018;1505;5
01-01-2018;3191E;9
01-02-2018;3191E;14
01-03-2018;3191E;5
01-04-2018;3191E;0
01-05-2018;3191E;0
01-06-2018;3191E;0
01-07-2018;3191E;0
01-08-2018;3191E;0
01-09-2018;3191E;0
01-10-2018;3191E;0
01-11-2018;3191E;1
01-12-2018;3191E;0
01-01-2018;3195;3
01-02-2018;3195;8
01-03-2018;3195;1
01-04-2018;3195;0
01-05-2018;3195;0
01-06-2018;3195;0
01-07-2018;3195;0
01-08-2018;3195;0
01-09-2018;3195;0
01-10-2018;3195;0
01-11-2018;3195;0
01-12-2018;3195;0
01-01-2018;3129;15
01-02-2018;3129;14
01-03-2018;3129;1
01-04-2018;3129;0
01-05-2018;3129;0
01-06-2018;3129;0
01-07-2018;3129;0
01-08-2018;3129;0
01-09-2018;3129;0
01-10-2018;3129;0
01-11-2018;3129;2
01-12-2018;3129;14
01-01-2018;3196;4
01-02-2018;3196;9
01-03-2018;3196;2
01-04-2018;3196;0
01-05-2018;3196;0
01-06-2018;3196;0
01-07-2018;3196;0
01-08-2018;3196;0
01-09-2018;3196;0
01-10-2018;3196;0
01-11-2018;3196;0
01-12-2018;3196;0
01-01-2018;3200;3
01-02-2018;3200;13
01-03-2018;3200;0
01-04-2018;3200;0
01-05-2018;3200;0
01-06-2018;3200;0
01-07-2018;3200;0
01-08-2018;3200;0
01-09-2018;3200;0
01-10-2018;3200;0
01-11-2018;3200;0
01-12-2018;3200;2
01-01-2018;3175;16
01-02-2018;3175;18
01-03-2018;3175;3
01-04-2018;3175;0
01-05-2018;3175;0
01-06-2018;3175;0
01-07-2018;3175;0
01-08-2018;3175;0
01-09-2018;3175;0
01-10-2018;3175;0
01-11-2018;3175;1
01-12-2018;3175;13
01-01-2018;2462;24
01-02-2018;2462;25
01-03-2018;2462;29
01-04-2018;2462;17
01-05-2018;2462;7
01-06-2018;2462;0
01-07-2018;2462;0
01-08-2018;2462;0
01-09-2018;2462;0
01-10-2018;2462;6
01-11-2018;2462;18
01-12-2018;2462;13
01-01-2018;6155A;0
01-02-2018;6155A;0
01-03-2018;6155A;0
01-04-2018;6155A;0
01-05-2018;6155A;0
01-06-2018;6155A;0
01-07-2018;6155A;0
01-08-2018;6155A;0
01-09-2018;6155A;0
01-10-2018;6155A;0
01-11-2018;6155A;0
01-12-2018;6155A;0
01-01-2018;6000A;0
01-02-2018;6000A;0
01-03-2018;6000A;0
01-04-2018;6000A;0
01-05-2018;6000A;0
01-06-2018;6000A;0
01-07-2018;6000A;0
01-08-2018;6000A;0
01-09-2018;6000A;0
01-10-2018;6000A;0
01-11-2018;6000A;0
01-12-2018;6000A;0
01-01-2018;7178I;0
01-02-2018;7178I;0
01-03-2018;7178I;0
01-04-2018;7178I;0
01-05-2018;7178I;0
01-06-2018;7178I;0
01-07-2018;7178I;0
01-08-2018;7178I;0
01-09-2018;7178I;0
01-10-2018;7178I;0
01-11-2018;7178I;0
01-12-2018;7178I;0
01-01-2018;7228;2
01-02-2018;7228;1
01-03-2018;7228;0
01-04-2018;7228;0
01-05-2018;7228;0
01-06-2018;7228;0
01-07-2018;7228;0
01-08-2018;7228;0
01-09-2018;7228;0
01-10-2018;7228;0
01-11-2018;7228;0
01-12-2018;7228;1
01-01-2018;7031;0
01-02-2018;7031;0
01-03-2018;7031;0
01-04-2018;7031;0
01-05-2018;7031;0
01-06-2018;7031;0
01-07-2018;7031;0
01-08-2018;7031;0
01-09-2018;7031;0
01-10-2018;7031;0
01-11-2018;7031;0
01-12-2018;7031;0
01-01-2018;9262;2
01-02-2018;9262;7
01-03-2018;9262;2
01-04-2018;9262;0
01-05-2018;9262;0
01-06-2018;9262;0
01-07-2018;9262;0
01-08-2018;9262;0
01-09-2018;9262;0
01-10-2018;9262;0
01-11-2018;9262;0
01-12-2018;9262;0
01-01-2018;9263D;12
01-02-2018;9263D;13
01-03-2018;9263D;5
01-04-2018;9263D;0
01-05-2018;9263D;0
01-06-2018;9263D;0
01-07-2018;9263D;0
01-08-2018;9263D;0
01-09-2018;9263D;0
01-10-2018;9263D;1
01-11-2018;9263D;0
01-12-2018;9263D;5
01-01-2018;1690A;2
01-02-2018;1690A;10
01-03-2018;1690A;2
01-04-2018;1690A;0
01-05-2018;1690A;0
01-06-2018;1690A;0
01-07-2018;1690A;0
01-08-2018;1690A;0
01-09-2018;1690A;0
01-10-2018;1690A;0
01-11-2018;1690A;0
01-12-2018;1690A;1
01-01-2018;1484C;0
01-02-2018;1484C;1
01-03-2018;1484C;0
01-04-2018;1484C;0
01-05-2018;1484C;0
01-06-2018;1484C;0
01-07-2018;1484C;0
01-08-2018;1484C;0
01-09-2018;1484C;0
01-10-2018;1484C;0
01-11-2018;1484C;0
01-12-2018;1484C;0
01-01-2018;1495;2
01-02-2018;1495;2
01-03-2018;1495;0
01-04-2018;1495;0
01-05-2018;1495;0
01-06-2018;1495;0
01-07-2018;1495;0
01-08-2018;1495;0
01-09-2018;1495;0
01-10-2018;1495;0
01-11-2018;1495;0
01-12-2018;1495;0
01-01-2018;2867;21
01-02-2018;2867;22
01-03-2018;2867;5
01-04-2018;2867;1
01-05-2018;2867;1
01-06-2018;2867;0
01-07-2018;2867;0
01-08-2018;2867;0
01-09-2018;2867;0
01-10-2018;2867;2
01-11-2018;2867;6
01-12-2018;2867;20
01-01-2018;2870;12
01-02-2018;2870;18
01-03-2018;2870;1
01-04-2018;2870;0
01-05-2018;2870;0
01-06-2018;2870;0
01-07-2018;2870;0
01-08-2018;2870;0
01-09-2018;2870;0
01-10-2018;2870;1
01-11-2018;2870;0
01-12-2018;2870;6
01-01-2018;C929I;0
01-02-2018;C929I;0
01-03-2018;C929I;0
01-04-2018;C929I;0
01-05-2018;C929I;0
01-06-2018;C929I;0
01-07-2018;C929I;0
01-08-2018;C929I;0
01-09-2018;C929I;0
01-10-2018;C929I;0
01-11-2018;C929I;0
01-12-2018;C929I;0
01-01-2018;C430E;14
01-02-2018;C430E;24
01-03-2018;C430E;3
01-04-2018;C430E;10
01-05-2018;C430E;4
01-06-2018;C430E;0
01-07-2018;C430E;0
01-08-2018;C430E;0
01-09-2018;C430E;0
01-10-2018;C430E;0
01-11-2018;C430E;10
01-12-2018;C430E;0
01-01-2018;C139E;0
01-02-2018;C139E;0
01-03-2018;C139E;0
01-04-2018;C139E;0
01-05-2018;C139E;0
01-06-2018;C139E;0
01-07-2018;C139E;0
01-08-2018;C139E;0
01-09-2018;C139E;0
01-10-2018;C139E;0
01-11-2018;C139E;0
01-12-2018;C139E;0
01-01-2018;C449C;0
01-02-2018;C449C;0
01-03-2018;C449C;0
01-04-2018;C449C;0
01-05-2018;C449C;0
01-06-2018;C449C;0
01-07-2018;C449C;0
01-08-2018;C449C;0
01-09-2018;C449C;0
01-10-2018;C449C;0
01-11-2018;C449C;0
01-12-2018;C449C;0
01-01-2018;C447A;0
01-02-2018;C447A;0
01-03-2018;C447A;0
01-04-2018;C447A;0
01-05-2018;C447A;0
01-06-2018;C447A;0
01-07-2018;C447A;0
01-08-2018;C447A;0
01-09-2018;C447A;0
01-10-2018;C447A;0
01-11-2018;C447A;0
01-12-2018;C447A;0
01-01-2018;C429I;0
01-02-2018;C429I;0
01-03-2018;C429I;0
01-04-2018;C429I;0
01-05-2018;C429I;0
01-06-2018;C429I;0
01-07-2018;C429I;0
01-08-2018;C429I;0
01-09-2018;C429I;0
01-10-2018;C429I;0
01-11-2018;C429I;0
01-12-2018;C429I;0
01-01-2018;2465;14
01-02-2018;2465;20
01-03-2018;2465;6
01-04-2018;2465;2
01-05-2018;2465;1
01-06-2018;2465;0
01-07-2018;2465;0
01-08-2018;2465;0
01-09-2018;2465;0
01-10-2018;2465;2
01-11-2018;2465;0
01-12-2018;2465;2
01-01-2018;5796;0
01-02-2018;5796;5
01-03-2018;5796;0
01-04-2018;5796;0
01-05-2018;5796;0
01-06-2018;5796;0
01-07-2018;5796;0
01-08-2018;5796;0
01-09-2018;5796;0
01-10-2018;5796;0
01-11-2018;5796;0
01-12-2018;5796;0
01-01-2018;5783;0
01-02-2018;5783;1
01-03-2018;5783;0
01-04-2018;5783;0
01-05-2018;5783;0
01-06-2018;5783;0
01-07-2018;5783;0
01-08-2018;5783;0
01-09-2018;5783;0
01-10-2018;5783;0
01-11-2018;5783;0
01-12-2018;5783;0
01-01-2018;2030;19
01-02-2018;2030;21
01-03-2018;2030;7
01-04-2018;2030;0
01-05-2018;2030;2
01-06-2018;2030;0
01-07-2018;2030;0
01-08-2018;2030;0
01-09-2018;2030;0
01-10-2018;2030;2
01-11-2018;2030;2
01-12-2018;2030;14
01-01-2018;0016A;2
01-02-2018;0016A;7
01-03-2018;0016A;0
01-04-2018;0016A;0
01-05-2018;0016A;0
01-06-2018;0016A;0
01-07-2018;0016A;0
01-08-2018;0016A;0
01-09-2018;0016A;0
01-10-2018;0016A;0
01-11-2018;0016A;0
01-12-2018;0016A;1
01-01-2018;9981A;0
01-02-2018;9981A;1
01-03-2018;9981A;0
01-04-2018;9981A;0
01-05-2018;9981A;0
01-06-2018;9981A;0
01-07-2018;9981A;0
01-08-2018;9981A;0
01-09-2018;9981A;0
01-10-2018;9981A;0
01-11-2018;9981A;0
01-12-2018;9981A;0
01-01-2018;9381I;17
01-02-2018;9381I;19
01-03-2018;9381I;5
01-04-2018;9381I;2
01-05-2018;9381I;1
01-06-2018;9381I;0
01-07-2018;9381I;0
01-08-2018;9381I;0
01-09-2018;9381I;0
01-10-2018;9381I;2
01-11-2018;9381I;4
01-12-2018;9381I;17
01-01-2018;8368U;19
01-02-2018;8368U;18
01-03-2018;8368U;8
01-04-2018;8368U;2
01-05-2018;8368U;1
01-06-2018;8368U;0
01-07-2018;8368U;0
01-08-2018;8368U;0
01-09-2018;8368U;0
01-10-2018;8368U;3
01-11-2018;8368U;6
01-12-2018;8368U;25
01-01-2018;3260B;4
01-02-2018;3260B;10
01-03-2018;3260B;2
01-04-2018;3260B;0
01-05-2018;3260B;0
01-06-2018;3260B;0
01-07-2018;3260B;0
01-08-2018;3260B;0
01-09-2018;3260B;0
01-10-2018;3260B;0
01-11-2018;3260B;1
01-12-2018;3260B;6
01-01-2018;8416;0
01-02-2018;8416;0
01-03-2018;8416;0
01-04-2018;8416;0
01-05-2018;8416;0
01-06-2018;8416;0
01-07-2018;8416;0
01-08-2018;8416;0
01-09-2018;8416;0
01-10-2018;8416;0
01-11-2018;8416;0
01-12-2018;8416;0
01-01-2018;8414A;0
01-02-2018;8414A;6
01-03-2018;8414A;0
01-04-2018;8414A;0
01-05-2018;8414A;0
01-06-2018;8414A;0
01-07-2018;8414A;0
01-08-2018;8414A;0
01-09-2018;8414A;0
01-10-2018;8414A;0
01-11-2018;8414A;0
01-12-2018;8414A;0
01-01-2018;2422;15
01-02-2018;2422;21
01-03-2018;2422;1
01-04-2018;2422;0
01-05-2018;2422;0
01-06-2018;2422;0
01-07-2018;2422;0
01-08-2018;2422;0
01-09-2018;2422;0
01-10-2018;2422;1
01-11-2018;2422;1
01-12-2018;2422;7
01-01-2018;2539;18
01-02-2018;2539;22
01-03-2018;2539;11
01-04-2018;2539;1
01-05-2018;2539;2
01-06-2018;2539;0
01-07-2018;2539;0
01-08-2018;2539;0
01-09-2018;2539;0
01-10-2018;2539;3
01-11-2018;2539;3
01-12-2018;2539;13
01-01-2018;2614;11
01-02-2018;2614;18
01-03-2018;2614;3
01-04-2018;2614;0
01-05-2018;2614;0
01-06-2018;2614;0
01-07-2018;2614;0
01-08-2018;2614;0
01-09-2018;2614;0
01-10-2018;2614;0
01-11-2018;2614;1
01-12-2018;2614;4
01-01-2018;9390;18
01-02-2018;9390;17
01-03-2018;9390;6
01-04-2018;9390;1
01-05-2018;9390;1
01-06-2018;9390;0
01-07-2018;9390;0
01-08-2018;9390;0
01-09-2018;9390;0
01-10-2018;9390;2
01-11-2018;9390;5
01-12-2018;9390;14
01-01-2018;9434;2
01-02-2018;9434;7
01-03-2018;9434;0
01-04-2018;9434;0
01-05-2018;9434;0
01-06-2018;9434;0
01-07-2018;9434;0
01-08-2018;9434;0
01-09-2018;9434;0
01-10-2018;9434;0
01-11-2018;9434;0
01-12-2018;9434;2
